datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2006-05-09,944.8150999999999,99783.56210000001,19.500000000000004,100728.37720000002,-0.00011355490187225925,1.007283772,0.0019367190000001422
2006-05-10,939.0955,99783.56210000001,19.500000000000004,100722.6576,-5.678240987294636e-05,1.007226576,0.0019939150000001238
2006-05-11,906.5064,99783.56210000001,19.500000000000004,100690.06850000001,-0.0003235528209494243,1.006900685,0.0023198060000002574
2006-05-12,900.5207,99783.56210000001,19.500000000000004,100684.0828,-5.9446776521032696e-05,1.0068408279999999,0.002379663000000365
2006-05-15,901.7178999999999,99783.56210000001,19.500000000000004,100685.28000000001,1.1890658053514969e-05,1.0068527999999999,0.002367691000000338
2006-05-16,864.3403,99783.56210000001,19.500000000000004,100647.9024,-0.00037123202120514787,1.0064790239999999,0.0027414670000003305
2006-05-17,868.0647,99783.56210000001,19.500000000000004,100651.62680000001,3.700424858532614e-05,1.006516268,0.002704223000000283
2006-05-18,840.3972999999999,99783.56210000001,19.500000000000004,100623.9594,-0.0002748827900713735,1.006239594,0.00298089700000026
2006-05-19,858.0885000000001,99783.56210000001,19.500000000000004,100641.65060000001,0.00017581498586904942,1.0064165059999999,0.002803985000000342
2006-05-22,843.0577,99783.56210000001,19.500000000000004,100626.61980000001,-0.00014934969677449228,1.0062661979999998,0.0029542930000003853
2006-05-23,839.9982000000001,99783.56210000001,19.500000000000004,100623.56030000001,-3.0404479511303428e-05,1.006235603,0.0029848880000002964
2006-05-24,842.5255999999999,99783.56210000001,19.500000000000004,100626.0877,2.5117378002370572e-05,1.0062608769999999,0.0029596140000003324
2006-05-25,855.6941999999999,99783.56210000001,19.500000000000004,100639.25630000001,0.00013086665993866653,1.006392563,0.0028279280000003126
2006-05-26,845.3189,99783.56210000001,19.500000000000004,100628.88100000001,-0.00010309396533170201,1.0062888099999998,0.002931681000000408
2006-05-30,814.3261000000001,99783.56210000001,19.500000000000004,100597.88820000002,-0.00030799110247481387,1.0059788819999997,0.0032416090000004782
2006-05-31,795.0388,99783.56210000001,19.500000000000004,100578.6009,-0.000191726688751781,1.0057860089999997,0.003434482000000516
2006-06-01,826.9627,99783.56210000001,19.500000000000004,100610.52480000001,0.000317402506242237,1.0061052479999997,0.003115243000000545
2006-06-02,820.1789,99783.56210000001,19.500000000000004,100603.74100000001,-6.742634543943637e-05,1.0060374099999996,0.0031830810000006426
2006-06-05,798.0980999999999,99783.56210000001,19.500000000000004,100581.66020000001,-0.00021948289179418712,1.0058166019999997,0.0034038890000005484
2006-06-06,794.3737,99783.56210000001,19.500000000000004,100577.9358,-3.7028619259249496e-05,1.0057793579999996,0.0034411330000005957
2006-06-07,778.9438,99783.56210000001,19.500000000000004,100562.5059,-0.0001534123749634686,1.0056250589999995,0.0035954320000006756
2006-06-08,808.2074,99783.56210000001,19.500000000000004,100591.76950000001,0.0002909991128214884,1.0059176949999995,0.0033027960000007184
2006-06-09,787.9889000000001,99783.56210000001,19.500000000000004,100571.551,-0.0002009955695232435,1.0057155099999995,0.0035049810000007398
2006-06-12,758.1933,99783.56210000001,19.500000000000004,100541.75540000001,-0.00029626270753246864,1.0054175539999994,0.0038029370000007834
2006-06-13,775.8844,99783.56210000001,19.500000000000004,100559.4465,0.00017595773944489856,1.0055944649999995,0.003626026000000726
2006-06-14,766.3072000000001,99783.56210000001,19.500000000000004,100549.8693,-9.523918769782647e-05,1.0054986929999994,0.003721798000000831
2006-06-15,789.8511,99783.56210000001,19.500000000000004,100573.41320000001,0.00023415147293492922,1.0057341319999995,0.003486359000000716
2006-06-16,765.6422,99783.56210000001,19.500000000000004,100549.20430000001,-0.00024070874428672173,1.0054920429999994,0.003728448000000828
2006-06-19,760.8536,99783.56210000001,19.500000000000004,100544.41570000001,-4.762444450290282e-05,1.0054441569999994,0.0037763340000007695
2006-06-20,764.445,99783.56210000001,19.500000000000004,100548.00710000002,3.571953723136012e-05,1.0054800709999994,0.0037404200000008547
2006-06-21,769.6327,99783.56210000001,19.500000000000004,100553.19480000001,5.159425979317511e-05,1.0055319479999993,0.0036885430000008768
2006-06-22,792.5115,99783.56210000001,19.500000000000004,100576.0736,0.00022752931963521128,1.0057607359999992,0.0034597550000010635
2006-06-23,782.5352,99783.56210000001,19.500000000000004,100566.09730000001,-9.919158347415635e-05,1.0056609729999992,0.003559518000000983
2006-06-26,784.6635000000001,99783.56210000001,19.500000000000004,100568.2256,2.116319572031955e-05,1.0056822559999992,0.0035382350000010554
2006-06-27,763.9128999999999,99783.56210000001,19.500000000000004,100547.475,-0.00020633355989130298,1.0054747499999992,0.003745741000001024
2006-06-28,745.1575999999999,99783.56210000001,19.500000000000004,100528.71970000002,-0.0001865317851094117,1.0052871969999992,0.003933294000000975
2006-06-29,784.3975,99783.56210000001,19.500000000000004,100567.95960000002,0.00039033522079168215,1.0056795959999993,0.0035408950000008765
2006-06-30,761.7847,99783.56210000001,19.500000000000004,100545.34680000001,-0.00022485093751467566,1.0054534679999994,0.0037670230000008686
2006-07-03,770.8298,99783.56210000001,19.500000000000004,100554.39190000002,8.99604038164803e-05,1.0055439189999993,0.0036765720000009328
2006-07-05,758.1933,99783.56210000001,19.500000000000004,100541.75540000001,-0.00012566830509574967,1.0054175539999992,0.0038029370000010054
2006-07-06,741.8322,99783.56210000001,19.500000000000004,100525.39430000001,-0.00016272940466277586,1.0052539429999994,0.003966548000000847
2006-07-07,736.9105999999999,99783.56210000001,19.500000000000004,100520.47270000001,-4.89587733952801e-05,1.0052047269999993,0.004015764000000921
2006-07-10,731.59,99783.56210000001,19.500000000000004,100515.1521,-5.2930511139637204e-05,1.0051515209999993,0.004068970000000949
2006-07-11,740.2360000000001,99783.56210000001,19.500000000000004,100523.79810000001,8.601688222498183e-05,1.0052379809999994,0.003982510000000827
2006-07-12,704.4546,99783.56210000001,19.500000000000004,100488.01670000001,-0.00035594954305662174,1.0048801669999994,0.004340324000000839
2006-07-13,695.0105000000001,99783.56210000001,19.500000000000004,100478.57260000001,-9.398235043478476e-05,1.0047857259999995,0.004434765000000729
2006-07-14,673.9938999999999,99783.56210000001,19.500000000000004,100457.55600000001,-0.00020916499365164487,1.0045755599999995,0.0046449310000007404
2006-07-17,696.6066999999999,99783.56210000001,19.500000000000004,100480.16880000001,0.00022509805036463604,1.0048016879999995,0.004418803000000748
2006-07-18,703.6564999999999,99783.56210000001,19.500000000000004,100487.21860000001,7.016110824831223e-05,1.0048721859999994,0.004348305000000829
2006-07-19,719.6185,99783.56210000001,19.500000000000004,100503.1806,0.00015884607239002868,1.0050318059999994,0.0041886850000008025
2006-07-20,804.749,99783.56210000001,19.500000000000004,100588.3111,0.0008470428447315825,1.0058831109999993,0.0033373800000009446
2006-07-21,807.6753,99783.56210000001,19.500000000000004,100591.23740000001,2.909184942079257e-05,1.0059123739999993,0.0033081170000008875
2006-07-24,816.9864,99783.56210000001,19.500000000000004,100600.5485,9.256372861754514e-05,1.0060054849999993,0.0032150060000009084
2006-07-25,823.7703,99783.56210000001,19.500000000000004,100607.33240000001,6.743402596876003e-05,1.0060733239999995,0.003147167000000728
2006-07-26,849.5755,99783.56210000001,19.500000000000004,100633.13760000002,0.0002564942274525528,1.0063313759999994,0.002889115000000775
2006-07-27,843.3237,99783.56210000001,19.500000000000004,100626.8858,-6.212466538468853e-05,1.0062688579999994,0.002951633000000786
2006-07-28,872.4542999999999,99783.56210000001,19.500000000000004,100656.01640000001,0.00028949122064547694,1.0065601639999995,0.0026603270000007395
2006-07-31,903.9792,99783.56210000001,19.500000000000004,100687.54130000001,0.0003131943934153725,1.0068754129999995,0.002345078000000722
2006-08-01,893.6039,99783.56210000001,19.500000000000004,100677.16600000001,-0.00010304452632414751,1.0067716599999994,0.0024488310000008173
2006-08-02,906.6395,99783.56210000001,19.500000000000004,100690.20160000001,0.00012947921080730396,1.0069020159999993,0.00231847500000093
2006-08-03,925.6608,99783.56210000001,19.500000000000004,100709.22290000001,0.00018890914605140807,1.0070922289999993,0.0021282620000009356
2006-08-04,908.5017,99783.56210000001,19.500000000000004,100692.0638,-0.0001703826075297732,1.0069206379999993,0.0022998530000009065
2006-08-07,894.003,99783.56210000001,19.500000000000004,100677.5651,-0.00014399049391611296,1.0067756509999994,0.002444840000000781
2006-08-08,861.68,99783.56210000001,19.500000000000004,100645.2421,-0.0003210546457683705,1.0064524209999994,0.0027680700000007885
2006-08-09,845.851,99783.56210000001,19.500000000000004,100629.4131,-0.000157275194233919,1.0062941309999995,0.002926360000000683
2006-08-10,852.2358,99783.56210000001,19.500000000000004,100635.7979,6.34486459107908e-05,1.0063579789999995,0.002862512000000761
2006-08-11,846.6491,99783.56210000001,19.500000000000004,100630.2112,-5.551404288117734e-05,1.0063021119999995,0.0029183790000006926
2006-08-14,850.5066000000002,99783.56210000001,19.500000000000004,100634.0687,3.8333418503233574e-05,1.0063406869999996,0.002879804000000652
2006-08-15,883.8937,99783.56210000001,19.500000000000004,100667.45580000001,0.00033176736696938214,1.0066745579999996,0.002545933000000611
2006-08-16,904.2452000000001,99783.56210000001,19.500000000000004,100687.80730000001,0.0002021656337518607,1.0068780729999995,0.002342418000000679
2006-08-17,899.0575,99783.56210000001,19.500000000000004,100682.6196,-5.152262363361526e-05,1.0068261959999993,0.002394295000000879
2006-08-18,903.3141,99783.56210000001,19.500000000000004,100686.87620000001,4.227740613949038e-05,1.0068687619999994,0.0023517290000008018
2006-08-21,885.3569,99783.56210000001,19.500000000000004,100668.91900000001,-0.00017834697706120561,1.0066891899999995,0.002531301000000763
2006-08-22,899.4566000000001,99783.56210000001,19.500000000000004,100683.01870000002,0.0001400601113041855,1.0068301869999996,0.0023903040000006204
2006-08-23,895.3331000000001,99783.56210000001,19.500000000000004,100678.89520000001,-4.0955267861852995e-05,1.0067889519999995,0.0024315390000007042
2006-08-24,901.984,99783.56210000001,19.500000000000004,100685.5461,6.606051831203885e-05,1.0068554609999996,0.0023650300000006563
2006-08-25,914.4874,99783.56210000001,19.500000000000004,100698.04950000001,0.00012418267054514764,1.0069804949999994,0.002239996000000799
2006-08-28,890.9435,99783.56210000001,19.500000000000004,100674.5056,-0.00023380691201968506,1.0067450559999995,0.002475435000000692
2006-08-29,884.2927,99783.56210000001,19.500000000000004,100667.85480000002,-6.606240537609942e-05,1.0066785479999996,0.002541943000000657
2006-08-30,890.6775,99783.56210000001,19.500000000000004,100674.23960000002,6.342441698681256e-05,1.0067423959999995,0.002478095000000735
2006-08-31,902.5159,99783.56210000001,19.500000000000004,100686.07800000001,0.00011759115387444119,1.0068607799999993,0.0023597110000008747
2006-09-01,909.5658999999999,99783.56210000001,19.500000000000004,100693.12800000001,7.001961085428832e-05,1.0069312799999994,0.0022892110000007904
2006-09-05,950.8009,99783.56210000001,19.500000000000004,100734.36300000001,0.0004095115607094524,1.0073436299999994,0.00187686100000084
2006-09-06,931.5136000000001,99783.56210000001,19.500000000000004,100715.07570000002,-0.0001914669376525957,1.0071507569999993,0.002069734000000878
2006-09-07,968.3589999999999,99783.56210000001,19.500000000000004,100751.9211,0.00036583798149281144,1.007519210999999,0.0017012800000011374
2006-09-08,964.6346000000001,99783.56210000001,19.500000000000004,100748.19670000001,-3.6966044511421714e-05,1.007481966999999,0.0017385240000011848
2006-09-11,964.3685000000002,99783.56210000001,19.500000000000004,100747.9306,-2.641238341927199e-06,1.007479305999999,0.0017411850000013107
2006-09-12,966.0978,99783.56210000001,19.500000000000004,100749.65990000001,1.7164620550680354e-05,1.007496598999999,0.0017238920000011149
2006-09-13,986.9814,99783.56210000001,19.500000000000004,100770.54350000001,0.00020728208929665648,1.0077054349999992,0.0015150560000010138
2006-09-14,986.5822999999999,99783.56210000001,19.500000000000004,100770.1444,-3.9604827576367185e-06,1.0077014439999992,0.0015190470000010503
2006-09-15,985.6512,99783.56210000001,19.500000000000004,100769.2133,-9.239839890540225e-06,1.007692132999999,0.0015283580000011732
2006-09-18,982.8579,99783.56210000001,19.500000000000004,100766.42000000001,-2.7719775797740986e-05,1.0076641999999991,0.0015562910000010977
2006-09-19,981.2616999999999,99783.56210000001,19.500000000000004,100764.82380000001,-1.58405945155371e-05,1.0076482379999991,0.0015722530000010781
2006-09-20,1001.0811,99783.56210000001,19.500000000000004,100784.6432,0.00019668967058716902,1.0078464319999991,0.0013740590000010933
2006-09-21,992.9671000000001,99783.56210000001,19.500000000000004,100776.5292,-8.050829712125118e-05,1.007765291999999,0.0014551990000011283
2006-09-22,971.0193999999999,99783.56210000001,19.500000000000004,100754.58150000001,-0.0002177858294408752,1.0075458149999992,0.0016746760000010408
2006-09-25,1007.5989,99783.56210000001,19.500000000000004,100791.16100000001,0.00036305545073389567,1.007911609999999,0.0013088810000012607
2006-09-26,1032.34,99783.56210000001,19.500000000000004,100815.9021,0.0002454689454365333,1.0081590209999989,0.001061470000001341
2006-09-27,1016.378,99783.56210000001,19.500000000000004,100799.9401,-0.00015832819691641298,1.0079994009999989,0.001221090000001368
2006-09-28,1024.359,99783.56210000001,19.500000000000004,100807.9211,7.917663435197397e-05,1.0080792109999988,0.0011412800000014656
2006-09-29,1023.9599000000001,99783.56210000001,19.500000000000004,100807.52200000001,-3.959014288179574e-06,1.0080752199999987,0.001145271000001502
2006-10-02,995.7604,99783.56210000001,19.500000000000004,100779.32250000001,-0.0002797360696953355,1.0077932249999986,0.001427266000001648
2006-10-03,985.3851999999999,99783.56210000001,19.500000000000004,100768.94730000001,-0.0001029496899028759,1.0076894729999986,0.0015310180000016604
2006-10-04,1002.6773000000001,99783.56210000001,19.500000000000004,100786.2394,0.0001716014750905437,1.0078623939999987,0.0013580970000015569
2006-10-05,995.3614,99783.56210000001,19.500000000000004,100778.9235,-7.258828232459269e-05,1.0077892349999986,0.0014312560000016017
2006-10-06,987.2474000000001,99783.56210000001,19.500000000000004,100770.8095,-8.051286636334698e-05,1.0077080949999986,0.0015123960000016368
2006-10-09,992.7011,99783.56210000001,19.500000000000004,100776.26320000002,5.411983913861107e-05,1.0077626319999986,0.0014578590000016156
2006-10-10,981.7936999999998,99783.56210000001,19.500000000000004,100765.3558,-0.00010823382068025911,1.0076535579999983,0.00156693300000188
2006-10-11,974.0788,99783.56210000001,19.500000000000004,100757.64090000001,-7.656302048197894e-05,1.0075764089999983,0.0016440820000018785
2006-10-12,1001.0811,99783.56210000001,19.500000000000004,100784.6432,0.000267992578615317,1.0078464319999982,0.0013740590000019814
2006-10-13,997.8887,99783.56210000001,19.500000000000004,100781.4508,-3.16754606519698e-05,1.0078145079999983,0.0014059830000019424
2006-10-16,1002.9433000000001,99783.56210000001,19.500000000000004,100786.50540000001,5.015407061392807e-05,1.0078650539999983,0.0013554370000019578
2006-10-17,988.1785000000001,99783.56210000001,19.500000000000004,100771.7406,-0.00014649580260184258,1.0077174059999983,0.001503085000001958
2006-10-18,991.3708999999999,99783.56210000001,19.500000000000004,100774.933,3.1679516310667566e-05,1.0077493299999982,0.001471161000001997
2006-10-19,1050.6961999999999,99783.56210000001,19.500000000000004,100834.25830000002,0.0005886910388719357,1.0083425829999983,0.0008779080000018702
2006-10-20,1063.4658,99783.56210000001,19.500000000000004,100847.02790000002,0.00012663949946456476,1.0084702789999982,0.0007502120000020263
2006-10-23,1083.5513,99783.56210000001,19.500000000000004,100867.11340000002,0.00019916799154384712,1.0086711339999983,0.0005493570000019155
2006-10-24,1078.0975999999998,99783.56210000001,19.500000000000004,100861.6597,-5.406816767306033e-05,1.0086165969999983,0.0006038940000019366
2006-10-25,1086.4776,99783.56210000001,19.500000000000004,100870.03970000001,8.30840978121028e-05,1.0087003969999984,0.0005200940000018583
2006-10-26,1093.2613999999999,99783.56210000001,19.500000000000004,100876.82350000001,6.725287330300311e-05,1.0087682349999985,0.0004522560000017606
2006-10-27,1069.5845,99783.56210000001,19.500000000000004,100853.14660000001,-0.0002347109988054541,1.0085314659999984,0.0006890250000017861
2006-10-30,1069.7175,99783.56210000001,19.500000000000004,100853.27960000001,1.3187491365584947e-06,1.0085327959999983,0.0006876950000018756
2006-10-31,1078.4966000000002,99783.56210000001,19.500000000000004,100862.05870000001,8.7048235167142e-05,1.0086205869999982,0.0005999040000019829
2006-11-01,1052.9575,99783.56210000001,19.500000000000004,100836.51960000001,-0.0002532081967110411,1.0083651959999984,0.00085529500000181
2006-11-02,1050.5632,99783.56210000001,19.500000000000004,100834.12530000001,-2.3744373660483653e-05,1.0083412529999984,0.0008792380000017808
2006-11-03,1041.3851,99783.56210000001,19.500000000000004,100824.94720000001,-9.102176443442911e-05,1.0082494719999984,0.0009710190000018493
2006-11-06,1060.2734,99783.56210000001,19.500000000000004,100843.83550000002,0.00018733756401112522,1.0084383549999985,0.0007821360000017652
2006-11-07,1070.9147,99783.56210000001,19.500000000000004,100854.4768,0.00010552256315143893,1.0085447679999984,0.0006757230000018488
2006-11-08,1096.7198,99783.56210000001,19.500000000000004,100880.28190000002,0.00025586469553728897,1.0088028189999985,0.0004176720000017564
2006-11-09,1108.5583,99783.56210000001,19.500000000000004,100892.12040000001,0.00011735197183271318,1.0089212039999984,0.0002992870000018133
2006-11-10,1105.632,99783.56210000001,19.500000000000004,100889.19410000001,-2.9004247193986643e-05,1.0088919409999983,0.0003285500000018704
2006-11-13,1121.993,99783.56210000001,19.500000000000004,100905.55510000001,0.00016216801160862104,1.0090555509999983,0.00016494000000188969
2006-11-14,1130.6390999999999,99783.56210000001,19.500000000000004,100914.20120000001,8.56850744384019e-05,1.0091420119999983,7.847900000190755e-05
2006-11-15,1118.0025,99783.56210000001,19.500000000000004,100901.56460000001,-0.00012522122604874397,1.0090156459999984,0.00020484500000184092
2006-11-16,1138.753,99783.56210000001,19.500000000000004,100922.3151,0.00020565092406887864,1.0092231509999983,0.0
2006-11-17,1141.9455,99783.56210000001,19.500000000000004,100925.50760000001,3.163324183397265e-05,1.0092550759999983,0.0
2006-11-20,1150.1925,99783.56210000001,19.500000000000004,100933.75460000001,8.171373318921482e-05,1.0093375459999985,0.0
2006-11-21,1178.5249000000001,99783.56210000001,19.500000000000004,100962.08700000001,0.0002807029235392111,1.0096208699999987,0.0
2006-11-22,1201.2707,99783.56210000001,19.500000000000004,100984.8328,0.0002252905092976487,1.0098483279999986,0.0
2006-11-24,1218.8289,99783.56210000001,19.500000000000004,101002.391,0.00017386967441712642,1.0100239099999986,0.0
2006-11-27,1191.0285,99783.56210000001,19.500000000000004,100974.59060000001,-0.0002752449692007275,1.0097459059999987,0.00027800399999988734
2006-11-28,1221.2231,99783.56210000001,19.500000000000004,101004.78520000001,0.00029903166549716254,1.010047851999999,0.0
2006-11-29,1221.0901,99783.56210000001,19.500000000000004,101004.65220000001,-1.3167692970439404e-06,1.0100465219999988,1.330000000132614e-06
2006-11-30,1219.2278999999999,99783.56210000001,19.500000000000004,101002.79000000001,-1.8436774539054568e-05,1.0100278999999988,1.995200000015629e-05
2006-12-01,1214.7053999999998,99783.56210000001,19.500000000000004,100998.26750000002,-4.477599084140582e-05,1.0099826749999987,6.517700000019389e-05
2006-12-04,1212.0450999999998,99783.56210000001,19.500000000000004,100995.60720000001,-2.6340055783613536e-05,1.0099560719999987,9.17800000002078e-05
2006-12-05,1214.0403,99783.56210000001,19.500000000000004,100997.6024,1.9755314664804402e-05,1.0099760239999986,7.182800000027356e-05
2006-12-06,1194.8858999999998,99783.56210000001,19.500000000000004,100978.448,-0.00018965202682874605,1.0097844799999987,0.0002633720000002615
2006-12-07,1157.7744,99783.56210000001,19.500000000000004,100941.3365,-0.00036751901752341,1.0094133649999986,0.00063448700000035
2006-12-08,1174.0022999999999,99783.56210000001,19.500000000000004,100957.5644,0.0001607656542172986,1.0095756439999986,0.00047220800000036256
2006-12-11,1180.5202,99783.56210000001,19.500000000000004,100964.08230000001,6.456078886940553e-05,1.0096408229999985,0.0004070290000004473
2006-12-12,1145.8029,99783.56210000001,19.500000000000004,100929.365,-0.0003438579265926389,1.0092936499999985,0.0007542020000004257
2006-12-13,1184.5107,99783.56210000001,19.500000000000004,100968.07280000001,0.0003835137573688918,1.0096807279999986,0.000367124000000274
2006-12-14,1177.8598,99783.56210000001,19.500000000000004,100961.42190000002,-6.587131769042465e-05,1.0096142189999986,0.0004336330000003219
2006-12-15,1166.8194999999998,99783.56210000001,19.500000000000004,100950.38160000001,-0.00010935166910530647,1.0095038159999985,0.0005440360000004141
2006-12-18,1136.8908,99783.56210000001,19.500000000000004,100920.4529,-0.0002964694092845166,1.0092045289999985,0.000843323000000451
2006-12-19,1148.0642,99783.56210000001,19.500000000000004,100931.6263,0.00011071492129621774,1.0093162629999985,0.0007315890000003655
2006-12-20,1127.4466,99783.56210000001,19.500000000000004,100911.0087,-0.00020427293957114845,1.0091100869999985,0.0009377650000004234
2006-12-21,1102.7056,99783.56210000001,19.500000000000004,100886.26770000001,-0.00024517642147003915,1.0088626769999984,0.0011851750000004824
2006-12-22,1093.3944000000001,99783.56210000001,19.500000000000004,100876.95650000001,-9.229402784216578e-05,1.0087695649999984,0.0012782870000005442
2006-12-26,1084.2164,99783.56210000001,19.500000000000004,100867.77850000001,-9.098212632929759e-05,1.0086777849999984,0.00137006700000053
2006-12-27,1084.3494,99783.56210000001,19.500000000000004,100867.91150000002,1.3185578386920582e-06,1.0086791149999985,0.0013687370000003973
2006-12-28,1075.7033,99783.56210000001,19.500000000000004,100859.2654,-8.571705184967637e-05,1.0085926539999983,0.0014551980000006015
2006-12-29,1128.5108,99783.56210000001,19.500000000000004,100912.07290000001,0.0005235760918005372,1.0091207289999984,0.0009271230000005293
2007-01-03,1114.6771,99783.56210000001,19.500000000000004,100898.23920000001,-0.00013708666963674343,1.0089823919999983,0.0010654600000006287
2007-01-04,1139.4180999999999,99783.56210000001,19.500000000000004,100922.9802,0.0002452074505576718,1.0092298019999981,0.0008180500000007918
2007-01-05,1131.3041,99783.56210000001,19.500000000000004,100914.8662,-8.039794290581881e-05,1.009148661999998,0.0008991900000008268
2007-01-08,1136.8908,99783.56210000001,19.500000000000004,100920.4529,5.5360525266223704e-05,1.009204528999998,0.0008433230000008951
2007-01-09,1231.3324,99783.56210000001,19.500000000000004,101014.89450000001,0.0009358023798564652,1.010148944999998,0.0
2007-01-10,1290.2586,99783.56210000001,19.500000000000004,101073.82070000001,0.0005833416971989802,1.0107382069999982,0.0
2007-01-11,1274.2967,99783.56210000001,19.500000000000004,101057.85880000002,-0.00015792318811580497,1.0105785879999982,0.00015961899999994422
2007-01-12,1258.6008,99783.56210000001,19.500000000000004,101042.16290000001,-0.00015531597627715943,1.010421628999998,0.0003165780000000673
2007-01-16,1291.5888,99783.56210000001,19.500000000000004,101075.15090000001,0.00032647757186921034,1.010751508999998,0.0
2007-01-17,1262.9903000000002,99783.56210000001,19.500000000000004,101046.55240000002,-0.00028294293647190827,1.0104655239999982,0.0002859849999998776
2007-01-18,1184.7767,99783.56210000001,19.500000000000004,100968.33880000001,-0.0007740353148357748,1.0096833879999982,0.0010681209999998664
2007-01-19,1177.1948,99783.56210000001,19.500000000000004,100960.75690000001,-7.509185641874083e-05,1.0096075689999982,0.0011439399999999544
2007-01-22,1154.4489,99783.56210000001,19.500000000000004,100938.01100000001,-0.00022529446785468643,1.0093801099999982,0.0013713989999999399
2007-01-23,1139.9502,99783.56210000001,19.500000000000004,100923.51230000002,-0.00014363964433572463,1.0092351229999983,0.0015163859999998142
2007-01-24,1153.2518,99783.56210000001,19.500000000000004,100936.81390000001,0.0001317988216704702,1.0093681389999982,0.0013833699999998839
2007-01-25,1147.266,99783.56210000001,19.500000000000004,100930.82810000001,-5.930244643870264e-05,1.0093082809999983,0.001443227999999852
2007-01-26,1135.6935999999998,99783.56210000001,19.500000000000004,100919.25570000001,-0.00011465674281929683,1.0091925569999982,0.0015589519999998913
2007-01-29,1143.1425000000002,99783.56210000001,19.500000000000004,100926.70460000001,7.381049283750052e-05,1.0092670459999984,0.0014844629999997139
2007-01-30,1137.955,99783.56210000001,19.500000000000004,100921.51710000001,-5.1398686012338324e-05,1.0092151709999984,0.0015363379999997484
2007-01-31,1140.3492,99783.56210000001,19.500000000000004,100923.9113,2.372338495093551e-05,1.0092391129999982,0.0015123959999998604
2007-02-01,1127.1806,99783.56210000001,19.500000000000004,100910.74270000002,-0.0001304804761366185,1.0091074269999982,0.0016440819999998801
2007-02-02,1127.3136000000002,99783.56210000001,19.500000000000004,100910.8757,1.3179964435394709e-06,1.0091087569999981,0.0016427519999999696
2007-02-05,1116.5393,99783.56210000001,19.500000000000004,100900.10140000001,-0.00010677045388074458,1.0090010139999983,0.0017504949999997965
2007-02-06,1119.3326,99783.56210000001,19.500000000000004,100902.8947,2.7683817570345326e-05,1.0090289469999982,0.001722561999999872
2007-02-07,1145.9359,99783.56210000001,19.500000000000004,100929.498,0.0002636524955910158,1.0092949799999984,0.0014565289999997066
2007-02-08,1146.335,99783.56210000001,19.500000000000004,100929.89710000002,3.954245368475995e-06,1.0092989709999984,0.0014525379999996701
2007-02-09,1107.6272,99783.56210000001,19.500000000000004,100891.18930000001,-0.000383511735493558,1.0089118929999983,0.0018396159999998218
2007-02-12,1129.0428,99783.56210000001,19.500000000000004,100912.6049,0.00021226432306509224,1.0091260489999982,0.0016254599999998565
2007-02-13,1126.6486,99783.56210000001,19.500000000000004,100910.21070000001,-2.3725480105984964e-05,1.0091021069999984,0.0016494019999997445
2007-02-14,1134.6296,99783.56210000001,19.500000000000004,100918.19170000001,7.909011332585258e-05,1.0091819169999983,0.001569591999999842
2007-02-15,1133.4324000000001,99783.56210000001,19.500000000000004,100916.99450000002,-1.1863074236950766e-05,1.0091699449999982,0.0015815639999998687
2007-02-16,1128.3777,99783.56210000001,19.500000000000004,100911.93980000001,-5.008769855907591e-05,1.0091193979999982,0.0016321109999999361
2007-02-20,1142.6105,99783.56210000001,19.500000000000004,100926.1726,0.00014104178383855803,1.009261725999998,0.0014897830000000223
2007-02-21,1186.5059,99783.56210000001,19.500000000000004,100970.06800000001,0.00043492583607607216,1.0097006799999981,0.0010508289999999754
2007-02-22,1190.6294,99783.56210000001,19.500000000000004,100974.19150000002,4.083883552508105e-05,1.0097419149999982,0.0010095939999998915
2007-02-23,1184.7767,99783.56210000001,19.500000000000004,100968.33880000001,-5.796233585098065e-05,1.0096833879999982,0.0010681209999998664
2007-02-26,1177.3278,99783.56210000001,19.500000000000004,100960.88990000001,-7.377461180935185e-05,1.0096088989999983,0.0011426099999998218
2007-02-27,1116.4063,99783.56210000001,19.500000000000004,100899.96840000001,-0.0006034168286386254,1.0089996839999984,0.001751824999999707
2007-02-28,1125.4514,99783.56210000001,19.500000000000004,100909.01350000002,8.964423025537016e-05,1.0090901349999986,0.0016613739999995492
2007-03-01,1158.0403999999999,99783.56210000001,19.500000000000004,100941.60250000001,0.0003229543017977399,1.0094160249999984,0.0013354839999997203
2007-03-02,1136.0927,99783.56210000001,19.500000000000004,100919.6548,-0.00021742967672822022,1.0091965479999983,0.0015549609999998548
2007-03-05,1148.1972,99783.56210000001,19.500000000000004,100931.7593,0.00011994194811704162,1.0093175929999985,0.0014339159999996465
2007-03-06,1173.0713,99783.56210000001,19.500000000000004,100956.6334,0.00024644472832457964,1.0095663339999985,0.0011851749999995942
2007-03-07,1166.8194999999998,99783.56210000001,19.500000000000004,100950.38160000001,-6.192559903639427e-05,1.0095038159999985,0.0012476929999996056
2007-03-08,1170.5439000000001,99783.56210000001,19.500000000000004,100954.10600000001,3.689337217926969e-05,1.0095410599999985,0.0012104489999995582
2007-03-09,1170.1449,99783.56210000001,19.500000000000004,100953.70700000001,-3.952290954956084e-06,1.0095370699999984,0.001214438999999734
2007-03-12,1195.4180000000001,99783.56210000001,19.500000000000004,100978.98010000002,0.0002503434569272045,1.0097898009999984,0.000961707999999728
